name,pointx_class,feature_easting,feature_northing,street_name,locality,geographic_county,postcode,admin_boundary,brand,FEATClass
The Grouse Inn,1020034,401036.7,438230.1,Harehills,"Oldfield, Keighley",West Yorkshire,BD22 0RX,Bradford District,NA,Restaurants
The Yew Tree Inn,1020034,419969.3,446388.4,Newall Carr Road,Otley,West Yorkshire,LS21 2AU,Leeds District,NA,Restaurants
The Woodcock,1020043,424158,430484,NA,Leeds,West Yorkshire,LS12 5HR,Leeds District,NA,Restaurants
The Wickham Arms Hotel,1020034,419172.2,425258.5,St. Peg Lane,Cleckheaton,West Yorkshire,BD19 3SA,Kirklees District,NA,Restaurants
The Dog & Gun Inn,1020034,404894.3,434253.5,Denholme Road,"Oxenhope, Keighley",West Yorkshire,BD22 9SN,Bradford District,NA,Restaurants
Shibden Mill Inn,1020043,410155.2,427231.8,Shibden Mill Fold,"Shibden, Halifax",West Yorkshire,HX3 7UL,Calderdale District,NA,Restaurants
The Fighting Cock,1020034,415228,433253,Preston Street,Bradford,West Yorkshire,BD7 1JE,Bradford District,NA,Restaurants
The Travellers Inn,1020034,412121.9,425467,Tanhouse Hill,Halifax,West Yorkshire,HX3 8HN,Calderdale District,NA,Restaurants
Bar T'at,1020034,411521.8,447670.4,Cunliffe Road,Ilkley,West Yorkshire,LS29 9DZ,Bradford District,Market Town Taverns,Restaurants
The Pheasant,1020034,423208.3,427233.6,Gelderd Road,"Birstall, Batley",West Yorkshire,WF17 9LP,Kirklees District,Greene King,Restaurants
Upper George Hotel,1020034,409245.2,425195.4,Crown Street,Halifax,West Yorkshire,HX1 1TT,Calderdale District,Greene King,Restaurants
The Scotland,1020034,421286.3,426684.9,Bradford Road,"Birstall, Batley",West Yorkshire,WF17 9HZ,Kirklees District,NA,Restaurants
Fannys Ale House,1020034,414032.8,437804.5,Saltaire Road,Shipley,West Yorkshire,BD18 3JN,Bradford District,NA,Restaurants
Shoulder of Mutton,1020034,416399,433225.1,Kirkgate,Bradford,West Yorkshire,BD1 1QL,Bradford District,NA,Restaurants
The Station,1020034,418944.7,442039.6,Otley Road,"Guiseley, Leeds",West Yorkshire,LS20 8BH,Leeds District,Mitchells & Butler,Restaurants
Ferrands Arms,1020034,410673.4,439134.1,Queen Street,Bingley,West Yorkshire,BD16 2JS,Bradford District,NA,Restaurants
The Golden Fleece,1020034,407547,430625,Bradshaw Lane,Halifax,West Yorkshire,HX2 9PA,Calderdale District,NA,Restaurants
Halfway House Bar & Dining,1020034,416413.3,438917.9,Otley Road,"Charlestown, Shipley",West Yorkshire,BD17 7PY,Bradford District,NA,Restaurants
Pizza Hut,1020018,416765.1,432775.7,Vicar Lane,Bradford,West Yorkshire,BD1 5LD,Bradford District,Pizza Hut,Takeaways
Corn Dolly,1020034,416739,433595.2,Bolton Road,Bradford,West Yorkshire,BD1 4DE,Bradford District,NA,Restaurants
The Greyhound Inn,1020034,422113.8,430606.8,Tong Lane,Bradford,West Yorkshire,BD4 0RR,Bradford District,NA,Restaurants
The Friendly,1020034,400985.6,437052.8,Main Street,"Stanbury, Keighley",West Yorkshire,BD22 0HB,Bradford District,NA,Restaurants
The Drop Kick - Daniel Thwaites,1020034,415447.4,428875.1,Huddersfield Road,"Low Moor, Bradford",West Yorkshire,BD12 0AD,Bradford District,Daniel Thwaites,Restaurants
The Clothiers Arms,1020034,421084,441146.6,High Street,"Yeadon, Leeds",West Yorkshire,LS19 7PP,Leeds District,Wetherspoon,Restaurants
The Spotted Cow,1020034,422439.3,429039.8,Whitehall Road,"Drighlington, Bradford",West Yorkshire,BD11 1LJ,Leeds District,NA,Restaurants
The Slaters Arms,1020034,400392,448191,Crag Lane,"Bradley, Keighley",North Yorkshire,BD20 9DE,Craven District,NA,Restaurants
The Queens Head Inn,1020034,416637.4,446393.4,Main Street,"Burley in Wharfedale, Ilkley",West Yorkshire,LS29 7BU,Bradford District,NA,Restaurants
Mughals,1020043,417830,432899,Leeds Road,Bradford,West Yorkshire,BD3 9TY,Bradford District,NA,Restaurants
Drake Fisheries,1020020,417426.6,436514.2,Highfield Road,"Five Lane Ends, Bradford",West Yorkshire,BD2 2AT,Bradford District,NA,Takeaways
Aagrah,1020043,414548.4,437630,Saltaire Road,Shipley,West Yorkshire,BD18 3HN,Bradford District,Aagrah,Restaurants
Shalamar Restaurant & Takeaway,1020018,415839.8,430868.6,Manchester Road,Bradford,West Yorkshire,BD5 8DJ,Bradford District,NA,Takeaways
Undercliffe Fisheries,1020020,417902.4,434741.7,Killinghall Road,Bradford,West Yorkshire,BD2 4SJ,Bradford District,NA,Takeaways
Bennett's Fisheries,1020020,422071,434378.2,Town Street,"Stanningley, Pudsey",West Yorkshire,LS28 6ES,Leeds District,NA,Takeaways
Terminus Fisheries,1020020,409655.5,432729.3,Thornton Road,"Thornton, Bradford",West Yorkshire,BD13 3NH,Bradford District,NA,Takeaways
Wellington Fisheries,1020020,417842.5,434991.1,Dudley Hill Road,Bradford,West Yorkshire,BD2 3AQ,Bradford District,NA,Takeaways
Intouch Cafe Diner,1020013,416339,433349,Cheapside,Bradford,West Yorkshire,BD1 4HP,Bradford District,NA,Cafes
Shimla Spice,1020043,405920.9,440913.6,South Street,Keighley,West Yorkshire,BD21 1NR,Bradford District,NA,Restaurants
Shaan Restaurant,1020043,414273.8,434395.1,Toller Lane,Bradford,West Yorkshire,BD8 9HL,Bradford District,NA,Restaurants
Kebabeesh Restaurant,1020043,419217.9,437184.1,New Line,Bradford,West Yorkshire,BD10 0BN,Bradford District,NA,Restaurants
Prachee Indian Restaurant,1020043,418125.9,442429.1,Bradford Road,"Guiseley, Leeds",West Yorkshire,LS20 8NH,Leeds District,NA,Restaurants
Seaspray Fisheries,1020020,422383.8,426277.8,Low Lane,"Birstall, Batley",West Yorkshire,WF17 9EY,Kirklees District,NA,Takeaways
Adaab Balti Restaurant,1020043,414698.2,437633.7,Commercial Street,Shipley,West Yorkshire,BD18 3SP,Bradford District,NA,Restaurants
Jewel of India,1020043,420227.4,445631.3,Bridge Street,Otley,West Yorkshire,LS21 1BQ,Leeds District,NA,Restaurants
Rupali Restaurant & Take Away,1020043,415414.2,439665,Westgate,"Baildon, Shipley",West Yorkshire,BD17 5EH,Bradford District,NA,Restaurants
The Raj Mahal,1020043,403567.7,437329.3,Mill Hey,"Haworth, Keighley",West Yorkshire,BD22 8NA,Bradford District,NA,Restaurants
Cowling Chippy,1020020,397589.8,443467.3,Keighley Road,"Cowling, Keighley",North Yorkshire,BD22 0AF,Craven District,NA,Takeaways
Taste of Bengal,1020043,417858.9,437414.7,Bradford Road,"Idle, Bradford",West Yorkshire,BD10 9LB,Bradford District,NA,Restaurants
Westfield,1020020,419990.1,440870.9,New Road,"Yeadon, Leeds",West Yorkshire,LS19 7NF,Leeds District,NA,Takeaways
Anams Restaurant,1020043,415017,432306.2,Great Horton Road,Bradford,West Yorkshire,BD7 1RP,Bradford District,NA,Restaurants
Balti House,1020043,415467.2,439637.8,Browgate,"Baildon, Shipley",West Yorkshire,BD17 6BP,Bradford District,NA,Restaurants
Maypole,1020043,420547.9,445607.2,Cross Green,Otley,West Yorkshire,LS21 1HD,Leeds District,NA,Restaurants
Bengal Brasserie,1020043,414660.6,422780.1,Huddersfield Road,Brighouse,West Yorkshire,HD6 1JZ,Calderdale District,NA,Restaurants
Manzil,1020043,409982.8,432759.9,Market Street,"Thornton, Bradford",West Yorkshire,BD13 3EP,Bradford District,NA,Restaurants
Queen's Road Fisheries,1020020,405611.3,440091.8,Queens Road,Keighley,West Yorkshire,BD21 1AS,Bradford District,NA,Takeaways
S S Fisheries,1020020,418210.2,433341.2,Amberley Street,Bradford,West Yorkshire,BD3 8QR,Bradford District,NA,Takeaways
El Primos,1020018,416634.7,425933.7,Scholes Lane,"Scholes, Cleckheaton",West Yorkshire,BD19 6PA,Kirklees District,NA,Takeaways
Karachi Restaurant,1020043,416097.4,432548.1,Neal Street,Bradford,West Yorkshire,BD5 0BX,Bradford District,NA,Restaurants
Naseeb Restaurant & Takeaway,1020043,413940,432343,Clayton Road,Bradford,West Yorkshire,BD7 2LT,Bradford District,NA,Restaurants
Aagrah,1020043,419513.2,433562.7,Mid Point,"Thornbury, Bradford",West Yorkshire,BD3 7AY,Leeds District,Aagrah,Restaurants
Cross Roads Fish Bar,1020020,404360.2,437662.5,Haworth Road,"Cross Roads, Keighley",West Yorkshire,BD22 9DL,Bradford District,NA,Takeaways
My Lahore,1020043,415953,432823,Great Horton Road,Bradford,West Yorkshire,BD7 1AL,Bradford District,NA,Restaurants
Haworth Tandoori Restaurant,1020043,403573.4,437285.5,Mill Hey,"Haworth, Keighley",West Yorkshire,BD22 8NQ,Bradford District,NA,Restaurants
Valentino Ristorante,1020043,410689.8,439274.9,Main Street,Bingley,West Yorkshire,BD16 2HZ,Bradford District,NA,Restaurants
Aldos Pizzeria,1020043,419084,425286.2,Central Parade,Cleckheaton,West Yorkshire,BD19 3RU,Kirklees District,NA,Restaurants
Whitehouse Pizza,1020018,415356.5,439223.5,Cliffe Avenue,"Baildon, Shipley",West Yorkshire,BD17 6NX,Bradford District,NA,Takeaways
Ring of Bells Inn,1020034,408942,433155,Hill Top Road,Bradford,West Yorkshire,BD13 3QL,Bradford District,NA,Restaurants
The Old White Bear - Pickles Pubs,1020034,400927.9,445039.9,Keighley Road,"Cross Hills, Keighley",North Yorkshire,BD20 7RN,Craven District,NA,Restaurants
The Old White Beare,1020034,413971.9,426979.9,Village Street,"Norwood Green, Halifax",West Yorkshire,HX3 8QG,Calderdale District,NA,Restaurants
Albert Hotel - Timothy Taylor,1020034,405977.9,441004.7,Bridge Street,Keighley,West Yorkshire,BD21 1AA,Bradford District,Timothy Taylor,Restaurants
The 6 Acres,1020043,421274.6,429449.8,Westgate Hill Street,Bradford,West Yorkshire,BD4 0SF,Bradford District,NA,Restaurants
Mamma Mia,1020043,416355.6,433229.4,Piccadilly,Bradford,West Yorkshire,BD1 3ND,Bradford District,NA,Restaurants
1904,1020043,408719.3,425841.8,Lee Bridge,"Dean Clough Industrial Park, Halifax",West Yorkshire,HX3 5AT,Calderdale District,NA,Restaurants
Box Tree Restaurant,1020043,411545.7,447782.5,Church Street,Ilkley,West Yorkshire,LS29 9DR,Bradford District,NA,Restaurants
Pizza Hut,1020018,406351,441268,Cavendish Street,Keighley,West Yorkshire,BD21 3RB,Bradford District,Pizza Hut,Takeaways
George & Dragon,1020043,419412.3,437938.2,Apperley Road,Bradford,West Yorkshire,BD10 0PU,Bradford District,Vintage Inns,Restaurants
The Moorlands,1020034,406701.5,430350,Keighley Road,"Ogden, Halifax",West Yorkshire,HX2 8XD,Calderdale District,NA,Restaurants
The Old Griffin Head,1020034,424903,429119,Branch Road,"Morley, Leeds",West Yorkshire,LS27 7ES,Leeds District,NA,Restaurants
Bella Italia,1020043,423548,427458.5,Bankwood Way,"Birstall, Batley",West Yorkshire,WF17 9TB,Kirklees District,Bella Italia,Restaurants
Magic Wok,1020018,412696.8,430201.8,Torre Road,Bradford,West Yorkshire,BD6 3PD,Bradford District,NA,Takeaways
Sandwich Shop,1020018,409156.4,425059.1,Rawson Street,Halifax,West Yorkshire,HX1 1NH,Calderdale District,NA,Takeaways
New Golden Crown,1020018,422454,433513.8,Lowtown,Pudsey,West Yorkshire,LS28 7AA,Leeds District,NA,Takeaways
Mr B's Hot Food Bar,1020018,419153.3,430236.2,Tong Street,Bradford,West Yorkshire,BD4 9RU,Bradford District,NA,Takeaways
K S Wan,1020018,420365.4,437110.9,Carr Road,"Calverley, Pudsey",West Yorkshire,LS28 5RJ,Leeds District,NA,Takeaways
Chi Chini,1020018,415389.8,427118.3,Town Gate,"Wyke, Bradford",West Yorkshire,BD12 9NT,Bradford District,NA,Takeaways
Rapeedo Pizza,1020018,418140.8,430853.6,Tong Street,Bradford,West Yorkshire,BD4 9LU,Bradford District,NA,Takeaways
Pizza Pan,1020018,412361.8,425802.2,Denholme Gate Road,"Hipperholme, Halifax",West Yorkshire,HX3 8JQ,Calderdale District,Pizza Pan,Takeaways
Parky's Sandwich Shop,1020018,409789.7,432711.1,Thornton Road,"Thornton, Bradford",West Yorkshire,BD13 3JD,Bradford District,NA,Takeaways
Krazy Chef,1020018,418387.4,436094.9,Victoria Road,"Eccleshill, Bradford",West Yorkshire,BD2 2DW,Bradford District,NA,Takeaways
Hamza's Take Away Food Shops,1020018,408398.2,426640.7,Ovenden Road,Halifax,West Yorkshire,HX3 5PN,Calderdale District,NA,Takeaways
The Granary,1020018,411152.1,439285.4,Mornington Road,Bingley,West Yorkshire,BD16 4JS,Bradford District,NA,Takeaways
Maxim's,1020018,412708.5,433189.6,Thornton Road,Bradford,West Yorkshire,BD8 0PA,Bradford District,NA,Takeaways
The Cedar Tree,1020018,414604.3,437628.7,Westgate,Shipley,West Yorkshire,BD18 3QX,Bradford District,NA,Takeaways
Cucina,1020018,420476.8,445579.6,Boroughgate,Otley,West Yorkshire,LS21 1AE,Leeds District,NA,Takeaways
The Pantry,1020018,414165.6,431515.9,Great Horton Road,Bradford,West Yorkshire,BD7 4EJ,Bradford District,NA,Takeaways
Rook Lane Fisheries,1020020,418042,430763.2,Compton Street,Bradford,West Yorkshire,BD4 9NE,Bradford District,NA,Takeaways
Spicy Pizza & Alnaseeb,1020018,422031.1,434290.9,Richardshaw Lane,"Stanningley, Pudsey",West Yorkshire,LS28 6AA,Leeds District,NA,Takeaways
Hilltop Fisheries,1020020,411382.9,434345.6,Allerton Road,"Allerton, Bradford",West Yorkshire,BD15 7DX,Bradford District,NA,Takeaways
Oakenshaw Fisheries,1020020,417366.4,427850.5,Bradford Road,"Oakenshaw, Bradford",West Yorkshire,BD12 7DT,Kirklees District,NA,Takeaways
Wilsons Fish Restaurant,1020020,406222,441368,Lawkholme Lane,Keighley,West Yorkshire,BD21 3DX,Bradford District,NA,Takeaways
Greengates Fish & Chips,1020020,419164.3,437329.3,Carrbottom Road,"Greengates, Bradford",West Yorkshire,BD10 0BB,Bradford District,NA,Takeaways
Barkerend Fisheries,1020020,417642.8,433494.6,Barkerend Road,Bradford,West Yorkshire,BD3 9DF,Bradford District,NA,Takeaways
Fortune Cooking,1020018,421761.4,432920,Chapeltown,Pudsey,West Yorkshire,LS28 8BL,Leeds District,NA,Takeaways
Pizza Nonna & Mughal Balti,1020018,416253,437955.6,Leeds Road,Shipley,West Yorkshire,BD18 1EZ,Bradford District,NA,Takeaways
Beckside Fisheries,1020020,411872.4,436947,Main Street,"Cottingley, Bingley",West Yorkshire,BD16 1SE,Bradford District,NA,Takeaways
Status Fisheries,1020020,415691.4,431538,Lindley Road,Bradford,West Yorkshire,BD5 7PD,Bradford District,NA,Takeaways
Worth Valley Fisheries,1020020,405593,439634,Halifax Road,Keighley,West Yorkshire,BD21 5EH,Bradford District,NA,Takeaways
Old Road Fisheries,1020020,413201.1,430934.8,Old Road,Bradford,West Yorkshire,BD7 4ND,Bradford District,NA,Takeaways
Wrose Fisheries,1020020,415967.7,436953.4,Wrose Road,Shipley,West Yorkshire,BD18 1NT,Bradford District,NA,Takeaways
Leeds Road Fisheries Ltd,1020020,417876,432898.2,Leeds Road,Bradford,West Yorkshire,BD3 9TY,Bradford District,NA,Takeaways
Moghul Restaurant,1020043,416465.5,446437,Main Street,"Burley in Wharfedale, Ilkley",West Yorkshire,LS29 7JN,Bradford District,NA,Restaurants
Pizza Time Ltd,1020018,403573.4,437285.5,Mill Hey,"Haworth, Keighley",West Yorkshire,BD22 8NQ,Bradford District,NA,Takeaways
Allerton Fisheries,1020020,412070.3,434121.5,Allerton Road,"Allerton, Bradford",West Yorkshire,BD15 7QU,Bradford District,NA,Takeaways
Wilsden Balti,1020018,409353.2,436056.6,Main Street,"Wilsden, Bradford",West Yorkshire,BD15 0HR,Bradford District,NA,Takeaways
The Happy Haddock,1020020,414651.2,422869.8,Bradford Road,Brighouse,West Yorkshire,HD6 1RW,Calderdale District,NA,Takeaways
Park Fisheries,1020020,417032.2,434231.8,Otley Road,Bradford,West Yorkshire,BD3 0JF,Bradford District,NA,Takeaways
Oxenhope Fisheries,1020020,403206.9,434880.6,Upper Town,"Oxenhope, Keighley",West Yorkshire,BD22 9LN,Bradford District,NA,Takeaways
Dragon King,1020018,418784.1,430438.7,Tong Street,Bradford,West Yorkshire,BD4 9QJ,Bradford District,NA,Takeaways
Hon Hing,1020018,417511.1,438731.3,Thackley Road,Bradford,West Yorkshire,BD10 0RT,Bradford District,NA,Takeaways
Jades,1020018,409730.8,432693.7,Thornton Road,"Thornton, Bradford",West Yorkshire,BD13 3JN,Bradford District,NA,Takeaways
Jade Phoenix,1020018,417668.5,434736.3,Idle Road,Bradford,West Yorkshire,BD2 4NT,Bradford District,NA,Takeaways
Just a Bite,1020018,413954.1,433652.7,Thornton Road,Bradford,West Yorkshire,BD8 9RB,Bradford District,NA,Takeaways
Sizzlers Takeaway,1020018,419308.7,430146,Tong Street,Bradford,West Yorkshire,BD4 6NA,Bradford District,NA,Takeaways
Naveeds Takeaway,1020018,422391.6,426274,Low Lane,"Birstall, Batley",West Yorkshire,WF17 9EY,Kirklees District,NA,Takeaways
Chicken Cabins Ltd,1020018,409165.6,425125.8,George Street,Halifax,West Yorkshire,HX1 1HA,Calderdale District,NA,Takeaways
Salty's Fish & Chip Shop,1020020,414518.1,430139.5,St. Helena Road,Bradford,West Yorkshire,BD6 1TB,Bradford District,NA,Takeaways
Saltaire Sandwiches,1020018,413901.9,437851.3,Victoria Road,Shipley,West Yorkshire,BD18 3LQ,Bradford District,NA,Takeaways
Red Fort Take Away,1020018,422433.1,433515,Lowtown,Pudsey,West Yorkshire,LS28 7AA,Leeds District,NA,Takeaways
Bankfield Fish & Foods,1020020,408998.6,426328.8,Boothtown Road,Halifax,West Yorkshire,HX3 6EU,Calderdale District,NA,Takeaways
Gullivers Fisheries,1020020,412958.1,430893.9,Great Horton Road,Bradford,West Yorkshire,BD7 4LX,Bradford District,NA,Takeaways
Greengates Sandwich Shop,1020018,418989,437193.3,Harrogate Road,Bradford,West Yorkshire,BD10 0QY,Bradford District,NA,Takeaways
Sandwich Experience,1020018,418651.6,431503.7,Cutler Heights Lane,Bradford,West Yorkshire,BD4 9JG,Bradford District,NA,Takeaways
Wood Nook Fisheries,1020020,421458.4,434404.1,Bradford Road,"Stanningley, Pudsey",West Yorkshire,LS28 6AT,Leeds District,NA,Takeaways
Fresh Fillingz,1020018,418271.8,432928.9,Leeds Road,Bradford,West Yorkshire,BD3 8EY,Bradford District,NA,Takeaways
Michelle Sandwich Shop,1020018,418881.6,431892.5,Cutler Heights Lane,Bradford,West Yorkshire,BD4 9JL,Bradford District,NA,Takeaways
Goodalls of Tong,1020018,421970.3,430564.2,Tong Lane,Bradford,West Yorkshire,BD4 0RP,Bradford District,NA,Takeaways
Eurasia Restaurant & Takeaway,1020018,406005.7,440650.2,Worth Way,Keighley,West Yorkshire,BD21 5LD,Bradford District,NA,Takeaways
Websters,1020043,415474.8,439846.1,Northgate,"Baildon, Shipley",West Yorkshire,BD17 6JZ,Bradford District,NA,Restaurants
Triumph Fisheries,1020020,419243.4,430190.2,Tong Street,Bradford,West Yorkshire,BD4 6LX,Bradford District,NA,Takeaways
Seema's Bengali Cuisine,1020043,411763.2,447562.4,Wells Road,Ilkley,West Yorkshire,LS29 9JB,Bradford District,NA,Restaurants
Skippers Fish & Chips,1020020,419033.8,425310.6,Market Street,Cleckheaton,West Yorkshire,BD19 5AJ,Kirklees District,NA,Takeaways
Claremont Fisheries,1020020,416458.6,436804.9,Wrose Road,Bradford,West Yorkshire,BD2 1PT,Bradford District,NA,Takeaways
Kipling's,1020043,419146.7,437329.7,Harrogate Road,Bradford,West Yorkshire,BD10 0RA,Bradford District,NA,Restaurants
Royal Dragon,1020018,411116.9,435433.2,Cottingley Road,"Allerton, Bradford",West Yorkshire,BD15 9JU,Bradford District,NA,Takeaways
Victoria Fisheries,1020020,418926.2,441854.2,Victoria Road,Leeds,West Yorkshire,LS20 8DQ,Leeds District,NA,Takeaways
Oakworth Hall Fisheries,1020020,403265.7,438786.9,NA,"Oakworth, Keighley",West Yorkshire,BD22 7HZ,Bradford District,NA,Takeaways
Lister Fisheries,1020020,414545.3,434529,Lilycroft Road,Bradford,West Yorkshire,BD9 5AD,Bradford District,NA,Takeaways
Bailiff Bridge Fisheries,1020020,414786.3,425065.1,Bradford Road,Brighouse,West Yorkshire,HD6 4DN,Calderdale District,NA,Takeaways
Burley Fisheries,1020020,416608.4,446400.1,Main Street,"Burley in Wharfedale, Ilkley",West Yorkshire,LS29 7BU,Bradford District,NA,Takeaways
Clanceys Takeaway,1020018,417314.4,427901.2,Bradford Road,"Oakenshaw, Bradford",West Yorkshire,BD12 7DY,Kirklees District,NA,Takeaways
Oxford Fisheries,1020020,405503.7,440727.1,Oakworth Road,Keighley,West Yorkshire,BD21 1QX,Bradford District,NA,Takeaways
Beacon Road Fisheries,1020020,414141.4,430246.3,Beacon Road,Bradford,West Yorkshire,BD6 3ET,Bradford District,NA,Takeaways
The Pantry,1020018,422819.2,433532.4,Lowtown,Pudsey,West Yorkshire,LS28 9AZ,Leeds District,NA,Takeaways
Scufflers Sandwich Takeaway,1020018,424029,434529.6,Stanningley Road,Leeds,West Yorkshire,LS13 3EG,Leeds District,NA,Takeaways
Mamas Pizza Takeaway,1020018,410832.6,439256.4,Park Road,Bingley,West Yorkshire,BD16 4JD,Bradford District,NA,Takeaways
McDonald's Restaurant,1020018,425024,433267,Butt Lane,Leeds,West Yorkshire,LS13 4JE,Leeds District,McDonald's,Takeaways
The Inplaice,1020020,416302.4,433028.4,Sunbridge Road,Bradford,West Yorkshire,BD1 2AZ,Bradford District,NA,Takeaways
Kebab Ranch,1020018,414084.4,431437.1,Great Horton Road,Bradford,West Yorkshire,BD7 4EF,Bradford District,NA,Takeaways
Fung Wong Takeaway,1020018,412564.8,425506.6,Leeds Road,Halifax,West Yorkshire,HX3 8ND,Calderdale District,NA,Takeaways
Sweet N Sour,1020018,417681.5,435675.8,Bolton Road,Bradford,West Yorkshire,BD2 4SP,Bradford District,NA,Takeaways
Peking House 2,1020018,416686.3,446369.9,Main Street,"Burley in Wharfedale, Ilkley",West Yorkshire,LS29 7BU,Bradford District,NA,Takeaways
Subway,1020018,415725.4,432724.1,Great Horton Road,Bradford,West Yorkshire,BD7 1AZ,Bradford District,Subway,Takeaways
Tong Street Sandwiches,1020018,418832.3,430408.1,Tong Street,Bradford,West Yorkshire,BD4 9QS,Bradford District,NA,Takeaways
Great Wall Take Away,1020018,420408.7,445572.7,Boroughgate,Otley,West Yorkshire,LS21 1AE,Leeds District,NA,Takeaways
Pizza House Company,1020018,419212.1,441860.2,Otley Road,"Guiseley, Leeds",West Yorkshire,LS20 8AH,Leeds District,NA,Takeaways
Rainbow,1020018,421754.6,435201.1,Town Street,"Farsley, Pudsey",West Yorkshire,LS28 5LD,Leeds District,NA,Takeaways
Raja'spizza Bar,1020018,406402.5,441288.8,Cavendish Street,Keighley,West Yorkshire,BD21 3RG,Bradford District,NA,Takeaways
Raja's Pizza Bar,1020018,414943.3,434708.6,Oak Lane,Bradford,West Yorkshire,BD9 4QU,Bradford District,NA,Takeaways
Lee Mount Balti House,1020018,408344.3,426463.1,Wheatley Lane,Halifax,West Yorkshire,HX3 5EU,Calderdale District,NA,Takeaways
Lee Garden,1020018,420427.9,440402.2,Henshaw Lane,"Yeadon, Leeds",West Yorkshire,LS19 7RZ,Leeds District,NA,Takeaways
Bengals Tiffin,1020018,409870.7,440958.3,Druids View,Bingley,West Yorkshire,BD16 2DY,Bradford District,NA,Takeaways
